order_id,user_id,restaurant_id,partner_id,order_date,amount,payment_method,delivery_time_min,order_status
2881,149,25,28,9/29/2023 0:00,1096,UPI,26,Cancelled
2882,28,13,66,9/29/2023 1:00,437,Debit Card,45,Returned
2883,488,92,10,9/29/2023 2:00,1147,Credit Card,32,Delivered
2884,310,70,77,9/29/2023 3:00,685,UPI,35,Delivered
2885,438,67,58,9/29/2023 4:00,1464,UPI,49,Delivered
2886,65,58,73,9/29/2023 5:00,1000,Debit Card,50,Delivered
2887,356,99,14,9/29/2023 6:00,987,Debit Card,24,Delivered
2888,21,82,15,9/29/2023 7:00,317,Credit Card,51,Cancelled
2889,252,75,33,9/29/2023 8:00,1099,Credit Card,35,Delivered
2890,235,84,17,9/29/2023 9:00,770,UPI,28,Delivered
2891,227,64,24,9/29/2023 10:00,577,Credit Card,41,Delivered
2892,13,69,30,9/29/2023 11:00,639,UPI,59,Delivered
2893,313,83,62,9/29/2023 12:00,504,Cash,56,Delivered
2894,49,86,13,9/29/2023 13:00,345,Credit Card,33,Delivered
2895,118,59,62,9/29/2023 14:00,694,UPI,35,Delivered
2896,54,60,47,9/29/2023 15:00,866,UPI,39,Delivered
2897,138,83,16,9/29/2023 16:00,973,Debit Card,34,Delivered
2898,53,62,66,9/29/2023 17:00,1081,UPI,45,Delivered
2899,44,16,43,9/29/2023 18:00,1152,UPI,28,Delivered
2900,303,88,8,9/29/2023 19:00,808,Credit Card,20,Delivered
2901,53,68,3,9/29/2023 20:00,1088,UPI,54,Delivered
2902,74,15,12,9/29/2023 21:00,929,Debit Card,39,Delivered
2903,46,89,16,9/29/2023 22:00,160,UPI,25,Returned
2904,13,55,78,9/29/2023 23:00,1429,Debit Card,29,Cancelled
2905,165,35,80,9/30/2023 0:00,545,UPI,52,Delivered
2906,102,55,59,9/30/2023 1:00,880,UPI,35,Delivered
2907,280,14,49,9/30/2023 2:00,558,Debit Card,55,Delivered
2908,258,49,63,9/30/2023 3:00,511,Credit Card,25,Returned
2909,470,83,62,9/30/2023 4:00,1432,UPI,38,Delivered
2910,337,100,49,9/30/2023 5:00,1176,UPI,50,Delivered
2911,356,7,51,9/30/2023 6:00,233,Credit Card,21,Delivered
2912,398,30,33,9/30/2023 7:00,305,Credit Card,37,Delivered
2913,138,83,30,9/30/2023 8:00,1349,Cash,47,Delivered
2914,163,49,59,9/30/2023 9:00,856,Cash,23,Delivered
2915,409,89,76,9/30/2023 10:00,621,Credit Card,20,Delivered
2916,387,16,15,9/30/2023 11:00,768,UPI,35,Cancelled
2917,111,51,23,9/30/2023 12:00,283,UPI,21,Delivered
2918,102,72,78,9/30/2023 13:00,937,Credit Card,55,Cancelled
2919,17,82,45,9/30/2023 14:00,1056,UPI,20,Delivered
2920,268,92,62,9/30/2023 15:00,1013,UPI,58,Delivered
2921,182,80,79,9/30/2023 16:00,816,UPI,42,Returned
2922,372,83,71,9/30/2023 17:00,426,UPI,45,Returned
2923,24,42,15,9/30/2023 18:00,1409,UPI,30,Delivered
2924,29,17,46,9/30/2023 19:00,1031,UPI,20,Delivered
2925,171,63,64,9/30/2023 20:00,162,Debit Card,30,Delivered
2926,409,45,46,9/30/2023 21:00,491,UPI,43,Delivered
2927,228,77,56,9/30/2023 22:00,184,UPI,29,Delivered
2928,378,7,44,9/30/2023 23:00,708,UPI,33,Delivered
2929,188,27,75,10/1/2023 0:00,1387,Credit Card,33,Delivered
2930,346,10,29,10/1/2023 1:00,554,UPI,26,Delivered
2931,230,34,62,10/1/2023 2:00,807,Credit Card,42,Delivered
2932,321,36,52,10/1/2023 3:00,308,Cash,41,Delivered
2933,340,25,54,10/1/2023 4:00,1105,UPI,55,Delivered
2934,119,6,57,10/1/2023 5:00,1283,UPI,46,Delivered
2935,156,24,66,10/1/2023 6:00,698,UPI,21,Delivered
2936,272,18,22,10/1/2023 7:00,1134,Cash,58,Delivered
2937,175,87,20,10/1/2023 8:00,428,Debit Card,38,Delivered
2938,465,6,33,10/1/2023 9:00,628,Debit Card,26,Delivered
2939,104,29,72,10/1/2023 10:00,260,UPI,31,Delivered
2940,92,25,25,10/1/2023 11:00,580,Cash,22,Delivered
2941,186,55,46,10/1/2023 12:00,691,UPI,24,Delivered
2942,460,81,73,10/1/2023 13:00,1288,UPI,27,Delivered
2943,283,46,57,10/1/2023 14:00,1263,Debit Card,33,Delivered
2944,181,24,5,10/1/2023 15:00,1385,Cash,55,Returned
2945,170,75,55,10/1/2023 16:00,509,UPI,26,Delivered
2946,187,26,61,10/1/2023 17:00,521,UPI,26,Cancelled
2947,175,98,8,10/1/2023 18:00,1388,UPI,51,Delivered
2948,222,28,16,10/1/2023 19:00,1188,UPI,27,Delivered
2949,233,3,48,10/1/2023 20:00,1104,UPI,31,Delivered
2950,162,75,61,10/1/2023 21:00,408,Cash,29,Delivered
2951,421,38,15,10/1/2023 22:00,927,Credit Card,33,Cancelled
2952,134,61,65,10/1/2023 23:00,269,Debit Card,28,Delivered
2953,391,78,22,10/2/2023 0:00,1125,Debit Card,57,Delivered
2954,480,51,3,10/2/2023 1:00,1062,Credit Card,49,Delivered
2955,224,90,54,10/2/2023 2:00,1301,Debit Card,24,Delivered
2956,153,48,14,10/2/2023 3:00,872,Credit Card,20,Delivered
2957,33,21,36,10/2/2023 4:00,672,UPI,20,Delivered
2958,55,54,67,10/2/2023 5:00,474,Credit Card,39,Cancelled
2959,442,56,10,10/2/2023 6:00,1493,Credit Card,30,Delivered
2960,7,94,49,10/2/2023 7:00,1223,Debit Card,45,Delivered
2961,244,59,65,10/2/2023 8:00,218,Cash,22,Delivered
2962,313,72,57,10/2/2023 9:00,540,UPI,25,Delivered
2963,126,51,27,10/2/2023 10:00,532,Debit Card,30,Delivered
2964,12,20,75,10/2/2023 11:00,165,UPI,27,Returned
2965,16,96,5,10/2/2023 12:00,995,Debit Card,48,Delivered
2966,208,86,71,10/2/2023 13:00,1018,UPI,29,Delivered
2967,43,59,57,10/2/2023 14:00,717,UPI,53,Cancelled
2968,373,71,15,10/2/2023 15:00,281,UPI,43,Delivered
2969,484,9,76,10/2/2023 16:00,1421,Credit Card,36,Delivered
2970,461,1,30,10/2/2023 17:00,422,UPI,51,Delivered
2971,135,29,20,10/2/2023 18:00,633,Cash,30,Cancelled
2972,228,63,37,10/2/2023 19:00,699,UPI,53,Delivered
2973,111,72,3,10/2/2023 20:00,506,Cash,43,Delivered
2974,307,56,73,10/2/2023 21:00,1491,Debit Card,24,Delivered
2975,457,68,41,10/2/2023 22:00,1221,UPI,48,Delivered
2976,160,35,39,10/2/2023 23:00,1183,UPI,53,Delivered
2977,331,3,26,10/3/2023 0:00,382,Debit Card,35,Delivered
2978,264,7,2,10/3/2023 1:00,185,Credit Card,44,Delivered
2979,225,27,23,10/3/2023 2:00,562,Credit Card,56,Cancelled
2980,471,1,23,10/3/2023 3:00,1177,UPI,27,Delivered
2981,217,91,16,10/3/2023 4:00,193,UPI,48,Delivered
2982,456,80,9,10/3/2023 5:00,717,Cash,44,Delivered
2983,45,71,13,10/3/2023 6:00,1428,UPI,42,Delivered
2984,214,44,28,10/3/2023 7:00,889,UPI,53,Cancelled
2985,59,87,27,10/3/2023 8:00,263,UPI,22,Delivered
2986,132,41,51,10/3/2023 9:00,546,Debit Card,49,Delivered
2987,104,75,64,10/3/2023 10:00,1347,Debit Card,53,Delivered
2988,195,42,52,10/3/2023 11:00,1428,UPI,51,Delivered
2989,413,33,38,10/3/2023 12:00,615,UPI,48,Delivered
2990,489,50,65,10/3/2023 13:00,1450,UPI,28,Delivered
2991,157,63,18,10/3/2023 14:00,996,UPI,21,Delivered
2992,98,100,63,10/3/2023 15:00,651,UPI,58,Delivered
2993,226,37,51,10/3/2023 16:00,590,Cash,26,Delivered
2994,412,59,9,10/3/2023 17:00,218,UPI,24,Delivered
2995,205,81,13,10/3/2023 18:00,475,UPI,27,Delivered
2996,79,99,40,10/3/2023 19:00,216,Debit Card,51,Delivered
2997,124,48,55,10/3/2023 20:00,453,UPI,37,Delivered
2998,471,5,79,10/3/2023 21:00,1121,Credit Card,57,Delivered
2999,428,48,43,10/3/2023 22:00,633,UPI,37,Delivered
3000,218,96,44,10/3/2023 23:00,1078,UPI,35,Delivered
